date,index,state,division
2024-08-01,140.4,W.P. Putrajaya,overall
2024-09-01,140.4,W.P. Putrajaya,overall
2024-10-01,140.6,W.P. Putrajaya,overall
2024-11-01,140.4,W.P. Putrajaya,overall
2024-12-01,140.5,W.P. Putrajaya,overall
2025-01-01,140.5,W.P. Putrajaya,overall
2025-02-01,140.7,W.P. Putrajaya,overall
2025-03-01,141.0,W.P. Putrajaya,overall
2025-04-01,141.0,W.P. Putrajaya,overall
2025-05-01,141.0,W.P. Putrajaya,overall
2025-06-01,141.1,W.P. Putrajaya,overall
2025-07-01,141.4,W.P. Putrajaya,overall
2025-08-01,141.5,W.P. Putrajaya,overall
2025-09-01,141.8,W.P. Putrajaya,overall
2025-10-01,141.8,W.P. Putrajaya,overall
2025-11-01,141.7,W.P. Putrajaya,overall
2025-12-01,142.0,W.P. Putrajaya,overall
2026-01-01,142.1,W.P. Putrajaya,overall
2026-02-01,142.7,W.P. Putrajaya,overall
2026-03-01,143.3,W.P. Putrajaya,overall
2026-04-01,143.9,W.P. Putrajaya,overall
2026-05-01,144.1,W.P. Putrajaya,overall
2026-06-01,143.9,W.P. Putrajaya,overall
2026-07-01,144.0,W.P. Putrajaya,overall
2010-01-01,98.9,Johor,01
2010-02-01,98.9,Johor,01
2010-03-01,99.0,Johor,01
2010-04-01,99.1,Johor,01
2010-05-01,99.4,Johor,01
2010-06-01,100.1,Johor,01
2010-07-01,100.5,Johor,01
2010-08-01,100.7,Johor,01
2010-09-01,100.5,Johor,01
2010-10-01,100.5,Johor,01
2010-11-01,101.1,Johor,01
2010-12-01,101.2,Johor,01
2011-01-01,102.5,Johor,01
2011-02-01,104.1,Johor,01
2011-03-01,103.7,Johor,01
2011-04-01,103.8,Johor,01
2011-05-01,103.9,Johor,01
2011-06-01,105.5,Johor,01
2011-07-01,106.0,Johor,01
2011-08-01,105.7,Johor,01
2011-09-01,106.4,Johor,01
2011-10-01,107.4,Johor,01
2011-11-01,107.0,Johor,01
2011-12-01,107.6,Johor,01
2012-01-01,109.5,Johor,01
2012-02-01,107.5,Johor,01
2012-03-01,107.2,Johor,01
2012-04-01,106.9,Johor,01
2012-05-01,107.9,Johor,01
2012-06-01,108.5,Johor,01
2012-07-01,108.8,Johor,01
2012-08-01,109.1,Johor,01
2012-09-01,109.3,Johor,01
2012-10-01,109.4,Johor,01
2012-11-01,109.5,Johor,01
2012-12-01,110.0,Johor,01
2013-01-01,111.7,Johor,01
2013-02-01,112.2,Johor,01
2013-03-01,111.7,Johor,01
2013-04-01,111.4,Johor,01
2013-05-01,112.1,Johor,01
2013-06-01,112.5,Johor,01
2013-07-01,113.2,Johor,01
2013-08-01,113.5,Johor,01
2013-09-01,113.7,Johor,01
2013-10-01,113.8,Johor,01
2013-11-01,114.0,Johor,01
2013-12-01,115.6,Johor,01
2014-01-01,116.1,Johor,01
2014-02-01,116.0,Johor,01
2014-03-01,116.2,Johor,01
2014-04-01,116.2,Johor,01
2014-05-01,115.9,Johor,01
2014-06-01,116.7,Johor,01
2014-07-01,117.3,Johor,01
2014-08-01,117.5,Johor,01
2014-09-01,117.7,Johor,01
2014-10-01,117.2,Johor,01
2014-11-01,117.7,Johor,01
2014-12-01,118.2,Johor,01
2015-01-01,120.3,Johor,01
2015-02-01,119.7,Johor,01
2015-03-01,119.4,Johor,01
2015-04-01,120.6,Johor,01
2015-05-01,121.4,Johor,01
2015-06-01,122.3,Johor,01
2015-07-01,122.9,Johor,01
2015-08-01,123.9,Johor,01
2015-09-01,124.4,Johor,01
2015-10-01,124.2,Johor,01
2015-11-01,123.8,Johor,01
2015-12-01,125.1,Johor,01
2016-01-01,126.3,Johor,01
2016-02-01,127.1,Johor,01
2016-03-01,127.3,Johor,01
2016-04-01,127.2,Johor,01
2016-05-01,127.5,Johor,01
2016-06-01,128.5,Johor,01
2016-07-01,129.0,Johor,01
2016-08-01,129.6,Johor,01
2016-09-01,129.1,Johor,01
2016-10-01,128.3,Johor,01
2016-11-01,129.3,Johor,01
2016-12-01,130.5,Johor,01
2017-01-01,132.1,Johor,01
2017-02-01,133.2,Johor,01
2017-03-01,132.4,Johor,01
2017-04-01,132.8,Johor,01
2017-05-01,133.3,Johor,01
2017-06-01,134.5,Johor,01
2017-07-01,134.9,Johor,01
2017-08-01,135.5,Johor,01
2017-09-01,135.3,Johor,01
2017-10-01,134.9,Johor,01
2017-11-01,135.4,Johor,01
2017-12-01,136.4,Johor,01
2018-01-01,137.4,Johor,01
2018-02-01,138.0,Johor,01
2018-03-01,136.9,Johor,01
2018-04-01,136.2,Johor,01
2018-05-01,136.4,Johor,01
2018-06-01,135.3,Johor,01
2018-07-01,135.8,Johor,01
2018-08-01,136.0,Johor,01
2018-09-01,135.8,Johor,01
2018-10-01,136.2,Johor,01
2018-11-01,136.7,Johor,01
2018-12-01,137.0,Johor,01
2019-01-01,138.9,Johor,01
2019-02-01,139.1,Johor,01
2019-03-01,138.1,Johor,01
2019-04-01,137.8,Johor,01
2019-05-01,138.8,Johor,01
2019-06-01,138.9,Johor,01
2019-07-01,139.5,Johor,01
2019-08-01,139.3,Johor,01
2019-09-01,139.3,Johor,01
2019-10-01,139.6,Johor,01
2019-11-01,139.2,Johor,01
2019-12-01,140.4,Johor,01
2020-01-01,140.7,Johor,01
2020-02-01,140.9,Johor,01
2020-03-01,140.6,Johor,01
2020-04-01,140.2,Johor,01
2020-05-01,140.6,Johor,01
2020-06-01,141.7,Johor,01
2020-07-01,141.7,Johor,01
2020-08-01,141.6,Johor,01
2020-09-01,141.4,Johor,01
2020-10-01,141.5,Johor,01
2020-11-01,141.6,Johor,01
2020-12-01,141.8,Johor,01
2021-01-01,142.3,Johor,01
2021-02-01,142.6,Johor,01
2021-03-01,142.6,Johor,01
2021-04-01,143.2,Johor,01
2021-05-01,142.8,Johor,01
2021-06-01,143.3,Johor,01
2021-07-01,143.2,Johor,01
2021-08-01,143.2,Johor,01
2021-09-01,144.5,Johor,01
2021-10-01,144.6,Johor,01
2021-11-01,145.6,Johor,01
2021-12-01,147.1,Johor,01
2022-01-01,148.0,Johor,01
2022-02-01,147.9,Johor,01
2022-03-01,148.6,Johor,01
2022-04-01,149.2,Johor,01
2022-05-01,151.3,Johor,01
2022-06-01,153.7,Johor,01
2022-07-01,154.2,Johor,01
2022-08-01,154.4,Johor,01
2022-09-01,154.8,Johor,01
2022-10-01,155.1,Johor,01
2022-11-01,156.6,Johor,01
2022-12-01,157.2,Johor,01
2023-01-01,158.0,Johor,01
2023-02-01,159.0,Johor,01
2023-03-01,158.9,Johor,01
2023-04-01,158.3,Johor,01
2023-05-01,159.0,Johor,01
2023-06-01,159.0,Johor,01
2023-07-01,159.5,Johor,01
2023-08-01,159.6,Johor,01
2023-09-01,159.7,Johor,01
2023-10-01,159.7,Johor,01
2023-11-01,159.2,Johor,01
2023-12-01,160.1,Johor,01
2024-01-01,160.9,Johor,01
2024-02-01,161.0,Johor,01
2024-03-01,160.7,Johor,01
2024-04-01,160.3,Johor,01
2024-05-01,161.0,Johor,01
2024-06-01,161.8,Johor,01
2024-07-01,161.5,Johor,01
2024-08-01,161.7,Johor,01
2024-09-01,162.0,Johor,01
2024-10-01,163.6,Johor,01
2024-11-01,163.8,Johor,01
2024-12-01,164.9,Johor,01
2025-01-01,165.1,Johor,01
2025-02-01,165.6,Johor,01
2025-03-01,165.3,Johor,01
2025-04-01,165.1,Johor,01
2025-05-01,164.8,Johor,01
2025-06-01,165.3,Johor,01
2025-07-01,164.9,Johor,01
2025-08-01,165.4,Johor,01
2025-09-01,165.5,Johor,01
2025-10-01,166.7,Johor,01
2025-11-01,167.0,Johor,01
2025-12-01,168.7,Johor,01
2026-01-01,169.2,Johor,01
2026-02-01,169.1,Johor,01
2026-03-01,168.5,Johor,01
2026-04-01,168.8,Johor,01
2026-05-01,169.3,Johor,01
2026-06-01,169.9,Johor,01
2026-07-01,170.4,Johor,01
2010-01-01,99.8,Kedah,01
2010-02-01,99.3,Kedah,01
2010-03-01,99.0,Kedah,01
2010-04-01,99.0,Kedah,01
2010-05-01,99.4,Kedah,01
2010-06-01,99.8,Kedah,01
2010-07-01,100.2,Kedah,01
2010-08-01,100.5,Kedah,01
2010-09-01,100.1,Kedah,01
2010-10-01,100.5,Kedah,01
2010-11-01,101.2,Kedah,01
2010-12-01,101.1,Kedah,01
2011-01-01,102.3,Kedah,01
2011-02-01,103.0,Kedah,01
2011-03-01,103.1,Kedah,01
2011-04-01,103.1,Kedah,01
2011-05-01,103.2,Kedah,01
2011-06-01,103.6,Kedah,01
2011-07-01,104.0,Kedah,01
2011-08-01,103.9,Kedah,01
2011-09-01,104.6,Kedah,01
2011-10-01,105.3,Kedah,01
2011-11-01,105.4,Kedah,01
2011-12-01,105.7,Kedah,01
2012-01-01,106.6,Kedah,01
2012-02-01,106.0,Kedah,01
2012-03-01,105.4,Kedah,01
2012-04-01,105.4,Kedah,01
2012-05-01,106.4,Kedah,01
2012-06-01,107.0,Kedah,01
2012-07-01,107.1,Kedah,01
2012-08-01,107.3,Kedah,01
2012-09-01,107.5,Kedah,01
2012-10-01,108.3,Kedah,01
2012-11-01,108.0,Kedah,01
2012-12-01,108.3,Kedah,01
2013-01-01,109.9,Kedah,01
2013-02-01,109.9,Kedah,01
2013-03-01,109.8,Kedah,01
2013-04-01,110.2,Kedah,01
2013-05-01,110.7,Kedah,01
2013-06-01,110.8,Kedah,01
2013-07-01,111.7,Kedah,01
2013-08-01,111.5,Kedah,01
2013-09-01,111.9,Kedah,01
2013-10-01,112.3,Kedah,01
2013-11-01,112.3,Kedah,01
2013-12-01,113.5,Kedah,01
2014-01-01,114.4,Kedah,01
2014-02-01,114.6,Kedah,01
2014-03-01,114.8,Kedah,01
2014-04-01,114.6,Kedah,01
2014-05-01,114.1,Kedah,01
2014-06-01,114.8,Kedah,01
2014-07-01,115.3,Kedah,01
2014-08-01,115.1,Kedah,01
2014-09-01,115.6,Kedah,01
2014-10-01,115.3,Kedah,01
2014-11-01,115.4,Kedah,01
2014-12-01,116.0,Kedah,01
2015-01-01,117.0,Kedah,01
2015-02-01,116.5,Kedah,01
2015-03-01,116.4,Kedah,01
2015-04-01,116.4,Kedah,01
2015-05-01,117.1,Kedah,01
2015-06-01,117.1,Kedah,01
2015-07-01,118.3,Kedah,01
2015-08-01,118.6,Kedah,01
2015-09-01,119.5,Kedah,01
2015-10-01,119.6,Kedah,01
2015-11-01,119.3,Kedah,01
2015-12-01,119.9,Kedah,01
2016-01-01,120.7,Kedah,01
2016-02-01,121.1,Kedah,01
2016-03-01,121.3,Kedah,01
2016-04-01,120.8,Kedah,01
2016-05-01,121.1,Kedah,01
2016-06-01,121.8,Kedah,01
2016-07-01,122.3,Kedah,01
2016-08-01,122.7,Kedah,01
2016-09-01,122.2,Kedah,01
2016-10-01,121.9,Kedah,01
2016-11-01,122.4,Kedah,01
2016-12-01,123.7,Kedah,01
2017-01-01,125.4,Kedah,01
2017-02-01,126.5,Kedah,01
2017-03-01,126.0,Kedah,01
2017-04-01,125.8,Kedah,01
2017-05-01,126.3,Kedah,01
2017-06-01,127.0,Kedah,01
2017-07-01,127.1,Kedah,01
2017-08-01,127.8,Kedah,01
2017-09-01,127.8,Kedah,01
2017-10-01,127.3,Kedah,01
2017-11-01,127.7,Kedah,01
2017-12-01,128.2,Kedah,01
2018-01-01,120.3,Kedah,01
2018-02-01,120.4,Kedah,01
2018-03-01,119.7,Kedah,01
2018-04-01,127.9,Kedah,01
2018-05-01,127.6,Kedah,01
2018-06-01,126.9,Kedah,01
2018-07-01,126.8,Kedah,01
2018-08-01,127.1,Kedah,01
2018-09-01,126.8,Kedah,01
2018-10-01,127.4,Kedah,01
2018-11-01,126.9,Kedah,01
2018-12-01,127.6,Kedah,01
2019-01-01,128.7,Kedah,01
2019-02-01,128.9,Kedah,01
2019-03-01,128.6,Kedah,01
2019-04-01,128.1,Kedah,01
2019-05-01,128.3,Kedah,01
2019-06-01,128.5,Kedah,01
2019-07-01,128.6,Kedah,01
2019-08-01,129.3,Kedah,01
2019-09-01,129.1,Kedah,01
2019-10-01,129.1,Kedah,01
2019-11-01,129.0,Kedah,01
2019-12-01,129.2,Kedah,01
2020-01-01,129.3,Kedah,01
2020-02-01,129.3,Kedah,01
2020-03-01,129.3,Kedah,01
2020-04-01,128.7,Kedah,01
2020-05-01,129.5,Kedah,01
2020-06-01,130.1,Kedah,01
2020-07-01,130.1,Kedah,01
2020-08-01,130.0,Kedah,01
2020-09-01,129.8,Kedah,01
2020-10-01,129.8,Kedah,01
2020-11-01,129.8,Kedah,01
2020-12-01,130.1,Kedah,01
2021-01-01,130.3,Kedah,01
2021-02-01,130.3,Kedah,01
2021-03-01,130.3,Kedah,01
2021-04-01,130.9,Kedah,01
2021-05-01,130.9,Kedah,01
2021-06-01,130.9,Kedah,01
2021-07-01,130.9,Kedah,01
2021-08-01,131.1,Kedah,01
2021-09-01,131.5,Kedah,01
2021-10-01,131.7,Kedah,01
2021-11-01,132.5,Kedah,01
2021-12-01,133.9,Kedah,01
2022-01-01,134.2,Kedah,01
2022-02-01,134.4,Kedah,01
2022-03-01,134.6,Kedah,01
2022-04-01,134.8,Kedah,01
2022-05-01,135.4,Kedah,01
2022-06-01,136.1,Kedah,01
2022-07-01,136.6,Kedah,01
2022-08-01,136.6,Kedah,01
2022-09-01,136.8,Kedah,01
2022-10-01,137.3,Kedah,01
2022-11-01,138.0,Kedah,01
2022-12-01,138.4,Kedah,01
2023-01-01,139.1,Kedah,01
2023-02-01,139.4,Kedah,01
2023-03-01,139.5,Kedah,01
2023-04-01,139.3,Kedah,01
2023-05-01,139.8,Kedah,01
2023-06-01,140.2,Kedah,01
2023-07-01,140.4,Kedah,01
2023-08-01,140.3,Kedah,01
2023-09-01,140.4,Kedah,01
2023-10-01,140.5,Kedah,01
2023-11-01,140.5,Kedah,01
2023-12-01,140.9,Kedah,01
2024-01-01,141.4,Kedah,01
2024-02-01,140.6,Kedah,01
2024-03-01,140.6,Kedah,01
2024-04-01,140.2,Kedah,01
2024-05-01,140.7,Kedah,01
2024-06-01,140.9,Kedah,01
2024-07-01,140.6,Kedah,01
2024-08-01,140.7,Kedah,01
2024-09-01,140.6,Kedah,01
2024-10-01,141.6,Kedah,01
2024-11-01,141.7,Kedah,01
2024-12-01,141.8,Kedah,01
2025-01-01,141.9,Kedah,01
2025-02-01,141.8,Kedah,01
2025-03-01,141.7,Kedah,01
2025-04-01,141.9,Kedah,01
2025-05-01,141.7,Kedah,01
2025-06-01,142.1,Kedah,01
2025-07-01,141.8,Kedah,01
2025-08-01,141.8,Kedah,01
2025-09-01,142.3,Kedah,01
2025-10-01,142.5,Kedah,01
2025-11-01,142.6,Kedah,01
2025-12-01,143.7,Kedah,01
2026-01-01,143.9,Kedah,01
2026-02-01,144.0,Kedah,01
2026-03-01,143.7,Kedah,01
2026-04-01,143.6,Kedah,01
2026-05-01,144.1,Kedah,01
2026-06-01,144.3,Kedah,01
2026-07-01,144.3,Kedah,01
2010-01-01,98.9,Kelantan,01
2010-02-01,98.5,Kelantan,01
2010-03-01,98.6,Kelantan,01
2010-04-01,98.8,Kelantan,01
2010-05-01,99.2,Kelantan,01
2010-06-01,100.0,Kelantan,01
2010-07-01,100.2,Kelantan,01
2010-08-01,100.7,Kelantan,01
2010-09-01,101.0,Kelantan,01
2010-10-01,100.6,Kelantan,01
2010-11-01,101.6,Kelantan,01
2010-12-01,102.0,Kelantan,01
2011-01-01,103.6,Kelantan,01
2011-02-01,103.9,Kelantan,01
2011-03-01,104.3,Kelantan,01
2011-04-01,105.1,Kelantan,01
2011-05-01,105.6,Kelantan,01
2011-06-01,106.3,Kelantan,01
2011-07-01,106.7,Kelantan,01
2011-08-01,107.0,Kelantan,01
2011-09-01,107.1,Kelantan,01
2011-10-01,107.3,Kelantan,01
2011-11-01,107.1,Kelantan,01
2011-12-01,108.0,Kelantan,01
2012-01-01,109.1,Kelantan,01
2012-02-01,107.8,Kelantan,01
2012-03-01,107.6,Kelantan,01
2012-04-01,107.3,Kelantan,01
2012-05-01,108.1,Kelantan,01
2012-06-01,109.4,Kelantan,01
2012-07-01,109.2,Kelantan,01
2012-08-01,109.7,Kelantan,01
2012-09-01,108.8,Kelantan,01
2012-10-01,108.7,Kelantan,01
2012-11-01,108.7,Kelantan,01
2012-12-01,109.0,Kelantan,01
2013-01-01,110.4,Kelantan,01
2013-02-01,110.7,Kelantan,01
2013-03-01,110.4,Kelantan,01
2013-04-01,110.7,Kelantan,01
2013-05-01,111.4,Kelantan,01
2013-06-01,112.8,Kelantan,01
2013-07-01,113.9,Kelantan,01
2013-08-01,113.6,Kelantan,01
2013-09-01,113.2,Kelantan,01
2013-10-01,113.2,Kelantan,01
2013-11-01,113.6,Kelantan,01
2013-12-01,115.0,Kelantan,01
2014-01-01,115.7,Kelantan,01
2014-02-01,115.3,Kelantan,01
2014-03-01,115.4,Kelantan,01
2014-04-01,115.2,Kelantan,01
2014-05-01,115.6,Kelantan,01
2014-06-01,116.3,Kelantan,01
2014-07-01,117.8,Kelantan,01
2014-08-01,117.6,Kelantan,01
2014-09-01,117.4,Kelantan,01
2014-10-01,117.2,Kelantan,01
2014-11-01,117.0,Kelantan,01
2014-12-01,118.3,Kelantan,01
2015-01-01,119.2,Kelantan,01
2015-02-01,118.9,Kelantan,01
2015-03-01,117.9,Kelantan,01
2015-04-01,118.7,Kelantan,01
2015-05-01,119.7,Kelantan,01
2015-06-01,120.0,Kelantan,01
2015-07-01,122.0,Kelantan,01
2015-08-01,121.3,Kelantan,01
2015-09-01,121.2,Kelantan,01
2015-10-01,121.0,Kelantan,01
2015-11-01,120.9,Kelantan,01
2015-12-01,121.5,Kelantan,01
2016-01-01,122.5,Kelantan,01
2016-02-01,123.3,Kelantan,01
2016-03-01,122.6,Kelantan,01
2016-04-01,122.1,Kelantan,01
2016-05-01,122.9,Kelantan,01
2016-06-01,124.7,Kelantan,01
2016-07-01,125.3,Kelantan,01
2016-08-01,124.9,Kelantan,01
2016-09-01,124.5,Kelantan,01
2016-10-01,123.3,Kelantan,01
2016-11-01,124.5,Kelantan,01
2016-12-01,125.4,Kelantan,01
2017-01-01,126.9,Kelantan,01
2017-02-01,127.5,Kelantan,01
2017-03-01,126.8,Kelantan,01
2017-04-01,126.2,Kelantan,01
2017-05-01,127.3,Kelantan,01
2017-06-01,128.4,Kelantan,01
2017-07-01,128.7,Kelantan,01
2017-08-01,129.3,Kelantan,01
2017-09-01,128.7,Kelantan,01
2017-10-01,128.4,Kelantan,01
2017-11-01,128.6,Kelantan,01
2017-12-01,129.7,Kelantan,01
2018-01-01,130.4,Kelantan,01
2018-02-01,130.4,Kelantan,01
2018-03-01,129.5,Kelantan,01
2018-04-01,128.9,Kelantan,01
2018-05-01,129.3,Kelantan,01
2018-06-01,128.9,Kelantan,01
2018-07-01,129.1,Kelantan,01
2018-08-01,129.0,Kelantan,01
2018-09-01,128.6,Kelantan,01
2018-10-01,128.5,Kelantan,01
2018-11-01,129.2,Kelantan,01
2018-12-01,130.2,Kelantan,01
2019-01-01,131.5,Kelantan,01
2019-02-01,131.0,Kelantan,01
2019-03-01,129.6,Kelantan,01
2019-04-01,129.3,Kelantan,01
2019-05-01,130.8,Kelantan,01
2019-06-01,131.1,Kelantan,01
2019-07-01,130.9,Kelantan,01
2019-08-01,131.4,Kelantan,01
2019-09-01,130.5,Kelantan,01
2019-10-01,130.3,Kelantan,01
2019-11-01,130.1,Kelantan,01
2019-12-01,131.2,Kelantan,01
2020-01-01,131.4,Kelantan,01
2020-02-01,131.2,Kelantan,01
2020-03-01,131.1,Kelantan,01
2020-04-01,130.7,Kelantan,01
2020-05-01,131.0,Kelantan,01
2020-06-01,132.1,Kelantan,01
2020-07-01,132.4,Kelantan,01
2020-08-01,132.2,Kelantan,01
2020-09-01,132.0,Kelantan,01
2020-10-01,132.0,Kelantan,01
2020-11-01,132.1,Kelantan,01
2020-12-01,133.3,Kelantan,01
2021-01-01,133.8,Kelantan,01
2021-02-01,133.8,Kelantan,01
2021-03-01,133.4,Kelantan,01
2021-04-01,134.1,Kelantan,01
2021-05-01,134.4,Kelantan,01
2021-06-01,134.4,Kelantan,01
2021-07-01,134.1,Kelantan,01
2021-08-01,134.1,Kelantan,01
2021-09-01,134.8,Kelantan,01
2021-10-01,135.2,Kelantan,01
2021-11-01,135.7,Kelantan,01
2021-12-01,137.3,Kelantan,01
2022-01-01,137.7,Kelantan,01
2022-02-01,137.9,Kelantan,01
2022-03-01,138.4,Kelantan,01
2022-04-01,138.8,Kelantan,01
2022-05-01,140.0,Kelantan,01
2022-06-01,141.4,Kelantan,01
2022-07-01,141.5,Kelantan,01
2022-08-01,141.2,Kelantan,01
2022-09-01,141.8,Kelantan,01
2022-10-01,142.3,Kelantan,01
2022-11-01,143.0,Kelantan,01
2022-12-01,143.6,Kelantan,01
2023-01-01,144.2,Kelantan,01
2023-02-01,144.7,Kelantan,01
2023-03-01,145.0,Kelantan,01
2023-04-01,144.8,Kelantan,01
2023-05-01,145.0,Kelantan,01
2023-06-01,145.3,Kelantan,01
2023-07-01,145.6,Kelantan,01
2023-08-01,145.5,Kelantan,01
2023-09-01,145.4,Kelantan,01
2023-10-01,145.5,Kelantan,01
2023-11-01,144.8,Kelantan,01
2023-12-01,145.7,Kelantan,01
2024-01-01,146.1,Kelantan,01
2024-02-01,146.5,Kelantan,01
2024-03-01,146.2,Kelantan,01
2024-04-01,146.3,Kelantan,01
2024-05-01,146.4,Kelantan,01
2024-06-01,146.7,Kelantan,01
2024-07-01,146.2,Kelantan,01
2024-08-01,145.8,Kelantan,01
2024-09-01,145.8,Kelantan,01
2024-10-01,146.7,Kelantan,01
2024-11-01,146.2,Kelantan,01
2024-12-01,146.5,Kelantan,01
2025-01-01,146.8,Kelantan,01
2025-02-01,147.0,Kelantan,01
2025-03-01,147.0,Kelantan,01
2025-04-01,146.8,Kelantan,01
2025-05-01,146.6,Kelantan,01
2025-06-01,146.6,Kelantan,01
2025-07-01,146.0,Kelantan,01
2025-08-01,146.0,Kelantan,01
2025-09-01,146.2,Kelantan,01
2025-10-01,145.8,Kelantan,01
2025-11-01,145.8,Kelantan,01
2025-12-01,146.1,Kelantan,01
2026-01-01,146.4,Kelantan,01
2026-02-01,145.9,Kelantan,01
2026-03-01,145.9,Kelantan,01
2026-04-01,144.9,Kelantan,01
2026-05-01,145.1,Kelantan,01
2026-06-01,145.6,Kelantan,01
2026-07-01,146.0,Kelantan,01
2010-01-01,99.0,Melaka,01
2010-02-01,98.9,Melaka,01
2010-03-01,98.9,Melaka,01
2010-04-01,98.9,Melaka,01
2010-05-01,99.4,Melaka,01
2010-06-01,99.8,Melaka,01
2010-07-01,100.6,Melaka,01
2010-08-01,101.0,Melaka,01
2010-09-01,100.9,Melaka,01
2010-10-01,100.5,Melaka,01
2010-11-01,100.7,Melaka,01
2010-12-01,101.4,Melaka,01
2011-01-01,102.9,Melaka,01
2011-02-01,104.4,Melaka,01
2011-03-01,103.8,Melaka,01
2011-04-01,103.9,Melaka,01
2011-05-01,103.9,Melaka,01
2011-06-01,104.9,Melaka,01
2011-07-01,105.3,Melaka,01
2011-08-01,105.2,Melaka,01
2011-09-01,105.6,Melaka,01
2011-10-01,106.5,Melaka,01
2011-11-01,106.5,Melaka,01
2011-12-01,107.1,Melaka,01
2012-01-01,108.3,Melaka,01
2012-02-01,106.6,Melaka,01
2012-03-01,106.6,Melaka,01
2012-04-01,106.2,Melaka,01
2012-05-01,107.5,Melaka,01
2012-06-01,108.4,Melaka,01
2012-07-01,108.7,Melaka,01
2012-08-01,109.1,Melaka,01
2012-09-01,109.1,Melaka,01
2012-10-01,109.5,Melaka,01
2012-11-01,109.2,Melaka,01
2012-12-01,110.0,Melaka,01
2013-01-01,111.2,Melaka,01
2013-02-01,111.4,Melaka,01
2013-03-01,110.9,Melaka,01
2013-04-01,111.3,Melaka,01
2013-05-01,112.0,Melaka,01
2013-06-01,112.4,Melaka,01
2013-07-01,113.6,Melaka,01
2013-08-01,113.3,Melaka,01
2013-09-01,113.8,Melaka,01
2013-10-01,113.4,Melaka,01
2013-11-01,113.9,Melaka,01
2013-12-01,115.3,Melaka,01
2014-01-01,115.6,Melaka,01
2014-02-01,115.7,Melaka,01
2014-03-01,116.1,Melaka,01
2014-04-01,115.7,Melaka,01
2014-05-01,115.4,Melaka,01
2014-06-01,116.4,Melaka,01
2014-07-01,116.8,Melaka,01
2014-08-01,117.0,Melaka,01
2014-09-01,117.5,Melaka,01
2014-10-01,116.7,Melaka,01
2014-11-01,116.9,Melaka,01
2014-12-01,117.6,Melaka,01
2015-01-01,119.5,Melaka,01
2015-02-01,119.2,Melaka,01
2015-03-01,118.5,Melaka,01
2015-04-01,118.8,Melaka,01
2015-05-01,119.5,Melaka,01
2015-06-01,120.4,Melaka,01
2015-07-01,120.9,Melaka,01
2015-08-01,121.5,Melaka,01
2015-09-01,122.4,Melaka,01
2015-10-01,121.8,Melaka,01
2015-11-01,121.8,Melaka,01
2015-12-01,123.0,Melaka,01
2016-01-01,124.2,Melaka,01
2016-02-01,125.1,Melaka,01
2016-03-01,124.8,Melaka,01
2016-04-01,124.9,Melaka,01
2016-05-01,125.5,Melaka,01
2016-06-01,126.6,Melaka,01
2016-07-01,126.7,Melaka,01
2016-08-01,127.1,Melaka,01
2016-09-01,126.5,Melaka,01
2016-10-01,126.3,Melaka,01
2016-11-01,127.6,Melaka,01
2016-12-01,128.9,Melaka,01
2017-01-01,130.0,Melaka,01
2017-02-01,131.4,Melaka,01
2017-03-01,130.6,Melaka,01
2017-04-01,131.1,Melaka,01
2017-05-01,132.0,Melaka,01
2017-06-01,132.6,Melaka,01
2017-07-01,132.3,Melaka,01
2017-08-01,132.8,Melaka,01
2017-09-01,133.3,Melaka,01
2017-10-01,132.7,Melaka,01
2017-11-01,133.2,Melaka,01
2017-12-01,134.8,Melaka,01
2018-01-01,135.5,Melaka,01
2018-02-01,135.5,Melaka,01
2018-03-01,134.5,Melaka,01
2018-04-01,134.1,Melaka,01
2018-05-01,134.3,Melaka,01
2018-06-01,132.4,Melaka,01
2018-07-01,133.0,Melaka,01
2018-08-01,132.8,Melaka,01
2018-09-01,132.9,Melaka,01
2018-10-01,133.7,Melaka,01
2018-11-01,134.1,Melaka,01
2018-12-01,134.9,Melaka,01
2019-01-01,136.1,Melaka,01
2019-02-01,136.1,Melaka,01
2019-03-01,135.4,Melaka,01
2019-04-01,134.8,Melaka,01
2019-05-01,135.4,Melaka,01
2019-06-01,135.3,Melaka,01
2019-07-01,135.9,Melaka,01
2019-08-01,136.2,Melaka,01
2019-09-01,135.9,Melaka,01
2019-10-01,135.8,Melaka,01
2019-11-01,135.6,Melaka,01
2019-12-01,135.9,Melaka,01
2020-01-01,136.1,Melaka,01
2020-02-01,135.9,Melaka,01
2020-03-01,136.0,Melaka,01
2020-04-01,136.2,Melaka,01
2020-05-01,136.6,Melaka,01
2020-06-01,137.3,Melaka,01
2020-07-01,137.0,Melaka,01
2020-08-01,137.1,Melaka,01
2020-09-01,136.8,Melaka,01
2020-10-01,137.0,Melaka,01
2020-11-01,136.8,Melaka,01
2020-12-01,137.6,Melaka,01
2021-01-01,138.0,Melaka,01
2021-02-01,137.3,Melaka,01
2021-03-01,137.3,Melaka,01
2021-04-01,137.9,Melaka,01
2021-05-01,137.6,Melaka,01
2021-06-01,138.0,Melaka,01
2021-07-01,138.0,Melaka,01
2021-08-01,138.5,Melaka,01
2021-09-01,139.8,Melaka,01
2021-10-01,139.8,Melaka,01
2021-11-01,140.5,Melaka,01
2021-12-01,141.0,Melaka,01
2022-01-01,142.0,Melaka,01
2022-02-01,141.9,Melaka,01
2022-03-01,142.2,Melaka,01
